row_id,tic_id,toi_id,Disposition,RA,Dec,Tmag,Epoc,Period,Duration,Transit_Depth,Sectors,camera,ccd,star_rad,star_mass,teff,logg,SN,Qingress
14995,382069435,0.01,EB,79.656472,-58.05328,10.278,1326.98367,5.489597,10.3213207,204580,4,4,1,2.2148874,0.689475,4828.0176,2.97407,48.62173,0.18581
14996,382069441,0.01,EB,79.67388,-58.070589,11.308,1326.981547,5.49223,10.22741102,109560,4,4,1,0.727551,0.853149,5082.005,4.48009,42.09487,0.18025
14997,382069754,0.01,J,79.836094,-58.926055,9.782,1326.792645,1.769846,6.813199162,270,4,4,1,14.529941,,4635.9375,,14.82017,0.32709
14998,382099794,0.01,J,80.000299,-56.419991,11.072,1351.52135,2.650257,0.642422297,3760,4,4,1,1.3162625,1.68696,7550.25,4.13857,12.26474,0.21719
14999,382099899,0.01,J,80.004754,-56.120727,11.613,1326.064674,0.783234,2.268120347,340,4,4,1,1.0081892,,5529.6665,,10.04622,0.07515
15000,382100123,0.01,J,80.03593,-55.491093,11.295,1325.91891,0.549275,5.611964646,670,4,4,1,0.851643,0.826803,5286.9,4.49532,35.54617,-0.88433
15001,382101339,0.01,J,80.20989,-55.837626,11.739,1325.741823,0.268847,0.812219049,600,4,4,1,1.0193205,1.11037,6671,4.30283,15.98372,0.1954
15002,382101519,0.01,EB,80.171352,-56.318343,10.429,1325.82279,0.672258,4.521929992,442960,4,4,1,2.5344558,1.36358,6581.68,3.8118,818.23692,0.52084
15003,382102385,0.01,J,80.15099,-58.711895,10.389,1326.714752,1.071271,3.79281355,380,4,4,1,1.7719015,1.43329,7298.985,4.18729,16.26488,0.03445
15004,382144171,0.01,J,80.159449,-59.759557,11.108,1326.625638,0.337632,0.099425871,1000,4,4,1,0.8246968,,5144.44,,9.34359,0.2242
15005,382145521,0.01,J,80.322502,-56.245376,7.999,1325.807403,0.125184,0.720819487,4550,4,4,1,2.857771,1.6722,7373.5,3.80066,23.36327,-0.04318
15006,382147200,0.01,J,80.592252,-56.134391,6.216,1326.102175,0.499204,2.860918156,40,4,4,1,,,8854.333,,13.9646,0.03721
15007,382148272,0.01,J,80.569211,-59.10726,11.527,1325.814898,0.137924,1.53641819,31580,4,4,1,1.5579896,1.00157,5775,4.37036,159.9668,-1.2226
15008,382156856,0.01,J,80.728363,-58.960724,11.064,1326.795316,1.705856,5.334962289,330,4,4,1,1.9727858,1.37772,6885.487,4.21004,10.65596,0.23684
15009,382157059,0.01,J,80.73019,-58.327303,9.096,1331.306423,33.607275,4.307108364,830,4,4,1,9.817878,0.797789,4905.9497,,12.57712,0.21296
15010,382157212,0.01,J,80.814722,-57.850075,10.824,1326.413943,0.838872,5.750165566,4650,4,4,1,1.0736607,0.732125,5030.3335,4.08395,33.3598,0.31968
15011,382157673,0.01,J,80.732789,-56.492798,10.147,1327.408173,1.757429,4.810434659,220,4,4,1,13.830205,0.712146,4579.64,1.88,9.16971,0.16171
15012,382158603,0.01,J,80.977871,-53.904694,11.782,1384.062293,0.765361,3.564439249,88290,4,4,1,1.6330155,1.05447,5881,4.33306,75.5398,0.54642
15013,382159806,0.01,J,81.074421,-57.19712,9.957,1325.728369,0.125312,0.828111821,5900,4,4,1,3.1963296,1.62151,7291.5,4.15092,49.98586,-0.23857
15014,382159816,0.01,J,81.047705,-57.214916,11.699,1325.733407,0.125301,0.831136569,1840,4,4,1,1.6166227,1.01933,5573,4.35696,38.24258,-0.14752
15015,382159821,0.01,J,81.089332,-57.2318,10.75,1325.734878,0.125298,0.279875637,240,4,4,1,2.2474813,1.19926,6544.8335,3.74124,9.38366,0.17097
15016,382160143,0.01,J,80.967492,-58.090977,10.432,1325.954731,0.578924,7.565378832,4520,4,4,1,0.9044688,1.00886,5493.25,4.59928,68.11171,-0.46366
15017,382160146,0.01,J,81.001398,-58.095062,8.22,1325.977882,0.578727,7.480440009,1780,4,4,1,1.6430365,1.57258,7148.8335,4.18401,83.004,-1.18942
15018,382186312,0.01,J,81.158817,-59.852615,10.958,1325.786452,0.56957,3.154005266,330,4,4,1,1.8747047,1.44319,7195.11,4.21056,15.04425,-0.13674
15019,382187163,0.01,J,81.187295,-57.521889,10.045,1325.905279,1.133532,5.893912987,300,4,4,1,12.262069,0.749436,4821.5,2.01,16.3263,0.02137
15020,382187251,0.01,EB,81.173881,-57.288497,11.706,1326.013429,0.554143,1.58116947,820,4,4,1,5.58346,0.839385,5335,4.48824,20.32592,0.1269
15021,382188238,0.01,J,81.114494,-54.64329,10.442,1325.69835,0.397543,0.297966429,1420,4,4,1,1.8523945,1.55312,7483.5,4.16546,9.82405,0.19372
15022,382188339,0.01,J,81.279085,-54.315685,10.872,1383.954386,0.129141,0.302530872,10780,4,4,1,0.8198466,,4980.7925,,9.14393,0.19562
15023,382188449,0.01,J,81.18268,-54.04042,9.04,1384.701135,1.53973,3.804364884,370,4,4,1,10.775793,0.754099,4721.76,2.16366,10.4447,0.19947
15024,382188894,0.01,J,81.318206,-55.030995,11.299,1325.819782,0.220356,0.804916397,850,4,4,1,1.1616145,0.980759,5479.6665,4.2079,21.04018,0.09444
15025,382189749,0.01,J,81.445189,-57.344524,10.764,1325.758508,1.610251,3.594466692,310,4,4,1,13.013796,,4761.86,,10.5106,0.30579
15026,382190129,0.01,J,81.332235,-58.466206,10.727,1325.889575,0.264963,1.077678711,1430,4,4,1,22.35658,,4438.95,0.17,41.53095,-0.00411
15027,382190135,0.01,J,81.338823,-58.484499,11.764,1325.888947,0.264963,1.137899501,7920,4,4,1,,,3886,,52.62864,-0.04494
15028,382190230,0.01,J,81.352916,-58.763432,10.247,1325.862044,0.421958,5.107953495,790,4,4,1,1.2893414,1.2558,6493.0947,4.23495,41.91429,-1.02479
15029,382198121,0.01,J,81.484084,-59.126957,10.132,1325.925339,0.601766,5.978136009,330,4,4,1,2.1255817,1.47054,6922.233,3.63,27.72453,-0.77038
15030,382198126,0.01,J,81.491503,-59.13572,10.71,1325.920101,0.601518,4.889042061,520,4,4,1,1.014939,1.12659,5458,4.07,21.66715,-0.28483
15031,382198164,0.01,J,81.442531,-59.253058,10.747,1325.835589,0.289358,3.308750858,3630,4,4,1,1.12781,1.03224,5918,4.34773,47.73274,-1.02465
15032,382198167,0.01,J,81.445029,-59.258338,10.016,1325.837966,0.289358,3.423822748,1980,4,4,1,1.54983,1.6784,7216.3696,4.15772,49.25366,-0.81601
15033,382198267,0.01,J,81.425521,-59.533283,10.561,1325.779386,0.122892,0.536644786,2930,4,4,1,11.596369,0.84984,5725.4,,35.15285,0.36693
15034,382198502,0.01,EB,81.656602,-59.691036,11.361,1325.733508,0.289479,1.666287441,3640,4,4,1,1.6782063,1.32247,7021.5,4.22595,111.61937,0.40221
15035,382198789,0.01,J,81.580359,-58.912436,4.358,1329.726931,41.810993,5.127700182,1120,4,4,1,22.258654,2.31922,4972,2.69714,18.05317,0.19409
15036,382199022,0.01,J,81.668222,-58.238068,9.136,1325.858242,0.266275,3.105575976,2050,4,4,1,3.2029412,1.70187,7293.285,3.70983,53.71175,-0.89675
15037,382199567,0.01,J,81.625486,-56.63871,9.701,1325.768863,0.117142,1.507308285,3180,4,4,1,2.7915828,1.51482,7071.4473,3.85866,71.45807,-1.07353
15038,382199774,0.01,EB,81.573574,-56.182407,11.671,1326.843476,1.422107,2.815430554,2440,4,4,1,29.494038,,4183.63,,50.33933,0.33784
15039,382200586,0.01,EB,81.559193,-53.941132,10.397,1383.916872,0.277776,1.050926607,3950,4,4,1,12.931334,,4799,,99.91525,0.40429
15040,382200700,0.01,J,81.84717,-54.207677,10.757,1326.651007,16.239243,3.382959102,1850,4,4,1,1.2122163,1.21955,5912.5664,3.56,12.22271,0.03078
15041,382200946,0.01,J,81.741509,-54.81556,13.01,1326.328661,0.834609,4.135921592,1900,4,4,1,,,3108,,13.1136,-0.02716
15042,382201186,0.01,J,81.887331,-55.533852,11.67,1326.141988,0.546541,6.015055353,440,4,4,1,1.0362886,1.00433,5376.6333,4.36824,21.82702,-0.63828
15043,382202170,0.01,J,81.754731,-58.233814,11.049,1325.798682,0.121202,0.650592944,3000,4,4,1,1.6434121,1.85254,7896.5,4.34471,23.7709,-0.09902
15044,382244526,0.01,J,81.977297,-59.148003,11.994,1325.901675,0.282683,1.25545174,1740,4,4,1,2.4334867,1.55864,6816.895,4.16422,29.05693,0.00615
15045,382244527,0.01,J,82.067674,-59.146462,6.178,1325.76141,0.141341,1.495105098,90,4,4,1,0.363736,0.353991,3326,,45.892,-0.88756
15046,382244795,0.01,J,82.112448,-58.37358,7.849,1332.503551,10.555447,4.939949196,790,4,4,1,11.577657,0.699104,4706.5,2.03754,11.43501,0.18581
15047,382245063,0.01,J,82.052727,-57.666495,9.101,1325.730431,0.109233,0.347832827,890,4,4,1,2.287929,1.56158,7448.2095,3.90876,15.65797,0.1075
15048,382245216,0.01,J,82.085461,-57.256409,11.216,1325.757614,0.124985,0.079700435,1900,4,4,1,3.5065536,,5092.6777,,14.12487,0.10761
15049,382245331,0.01,J,81.963705,-56.904629,10.474,1326.593392,1.425015,1.568770513,400,4,4,1,10.411822,,4816.668,,9.52284,0.1838
15050,382245546,0.01,J,81.997319,-56.301719,11.733,1325.738087,0.339365,1.642635197,460,4,4,1,,,6067,,13.47376,-0.19982
15051,382245923,0.01,J,82.012405,-55.165755,11.787,1330.749192,10.320344,1.406869294,3770,4,4,1,1.7568246,1.37998,6341.3335,4.13882,13.08778,0.17955
15052,382245940,0.01,J,82.058192,-55.105083,11.44,1365.970122,14.935191,3.010934506,7170,4,4,1,2.7434683,,4912.7876,,26.00447,0.19115
15053,382256319,0.01,J,82.405959,-59.983269,11.946,1344.74971,43.584182,10.44974348,3600,4,4,1,9.213706,,4910.5376,,11.68434,0.25113
15054,382256389,0.01,J,82.414211,-59.781742,10.902,1325.747313,0.117183,2.008188508,430,4,4,1,12.5357895,,4686.41,,29.88333,0.83085
15055,382258116,0.01,J,82.371153,-54.956432,11.921,1330.053515,4.848732,4.909632074,1470,4,4,1,10.558938,,4733,,13.48268,0.19416
15056,382258302,0.01,J,82.478005,-54.488285,11.519,1325.90745,1.300475,2.511269244,540,4,4,1,,,8868.667,,9.38793,0.21659
15057,382258563,0.01,J,82.623575,-54.099682,9.114,1330.22448,26.083595,5.302273192,1630,4,4,1,10.644328,0.737122,4840.775,1.61,16.44266,0.28576
15058,382258769,0.01,J,82.566348,-54.685734,10.603,1325.771344,0.145901,0.475590572,630,4,4,1,2.5250294,1.80203,7521.3335,3.93561,10.97462,0.07423
15059,382259034,0.01,J,82.6193,-55.399884,11.672,1348.35438,23.485327,12.39461618,4110,4,4,1,1.0989853,1.04521,6043,4.3304,17.56482,0.12223
15060,382259669,0.01,J,82.686389,-57.16003,6.735,1325.709605,0.179098,0.371377613,530,4,4,1,1.667495,1.8004,7700.5,4.21958,17.76922,0.17906
15061,382259675,0.01,J,82.653553,-57.185352,11.493,1350.574552,23.362123,4.636914173,11530,4,4,1,2.3088274,1.28821,6519.5737,4.23638,19.00811,0.21996
15062,382259748,0.01,J,82.662944,-57.392006,8.611,1325.687707,0.127371,0.344910478,180,4,4,1,3.01608,1.79267,8871,3.73304,16.78209,0.20024
15063,382260140,0.01,EB,82.672928,-58.540275,10.715,1327.468432,5.699997,4.082109852,216640,4,4,1,1.8462265,1.26532,6509,3.86,164.98834,0.36323
15064,382260142,0.01,EB,82.641585,-58.543223,11.449,1327.468491,5.699997,4.072533857,216230,4,4,1,0.6796721,,4586.7,,164.86872,0.36214
15065,382266319,0.01,J,82.847106,-58.202602,11.331,1325.813506,0.344301,1.995155435,470220,4,4,1,1.2865845,0.972613,5512,4.39311,97.7486,0.41071
15066,382267345,0.01,J,82.870936,-55.192505,9.275,1327.42743,2.815583,4.191614724,300,4,4,1,10.592076,0.745025,4815.515,2.14,11.94335,0.28402
15067,382267347,0.01,J,82.837656,-55.187527,11.193,1370.869177,15.701667,18.9098316,4740,4,4,1,1.1562246,0.97619,5929.6665,4.19019,9.03973,0.22309
15068,382268018,0.01,J,83.136756,-54.551049,11.469,1325.948404,0.528475,6.244418322,6440,4,4,1,1.1596204,0.967469,5561.4854,4.39717,56.57599,-1.19852
15069,382268993,0.01,EB,83.04184,-57.355332,11.992,1326.182348,0.711099,2.62941655,38680,4,4,1,8.92228,,4875.1826,,315.10174,0.43743
15070,382302165,0.01,J,83.35733,-58.953583,11.744,1325.997275,0.525919,6.269753877,1050,4,4,1,1.9016871,1.37728,7125,4.12235,46.44535,-1.11784
15071,382302236,0.01,J,83.304573,-58.769062,6.604,1335.321841,42.724673,6.993174477,850,4,4,1,,,3291,,21.21608,0.22072
15072,382303178,0.01,J,83.356765,-55.897132,11.074,1325.789379,0.281266,0.796882831,730,4,4,1,1.18224,1.0714,5095.6333,4.32297,12.83996,0.2425
15073,382303423,0.01,J,83.343602,-55.184456,11.579,1326.611591,1.104147,2.698446936,560,4,4,1,2.0315185,1.54316,7321.1997,4.16773,9.59934,0.19005
15074,382423661,0.01,J,52.096691,-59.883026,11.931,1370.78479,23.155005,9.669530088,6390,4,3,3,0.75097233,0.937208,5415.25,4.42083,14.63646,0.21488
15075,382424878,0.01,J,52.044614,-54.094456,10.724,1354.359524,0.321975,4.000938624,910,4,3,3,1.9322958,1.31536,6756.945,3.86965,69.36624,-0.68551
15076,382435573,0.01,J,117.277836,-65.836784,10.394,1335.305233,41.702235,10.05857908,2030,4,4,4,22.075005,,4477.12,,14.87496,0.25072
15077,382436277,0.01,J,117.142721,-64.822586,8.112,1325.818037,0.155437,0.718081635,320,4,4,4,1.61101,1.65038,8256,4.24182,27.27393,-0.04851
15078,382437043,0.01,J,117.215119,-63.720261,9.301,1331.260677,42.207263,11.20349589,680,4,4,4,2.1291912,1.33896,6097.3496,3.99366,9.71779,0.21142
15079,382437407,0.01,EB,117.229937,-63.249535,11.645,1329.094676,4.938953,4.005293325,23560,4,4,4,2.508034,1.4161,5769.5,3.71181,215.20938,0.40489
15080,382437415,0.01,EB,117.243171,-63.243389,11.709,1329.084335,4.939866,3.894590354,20310,4,4,4,2.508034,,5769.5,,155.14104,0.39931
15081,382437417,0.01,EB,117.245225,-63.24054,11.949,1329.08444,4.939866,3.914745008,20910,4,4,4,,,4018,,147.55312,0.41042
15082,382438266,0.01,J,117.157462,-62.266247,11.691,1325.819029,0.145805,0.432026047,4000,4,4,4,1.826948,1.51933,6944.6665,4.17329,30.17174,0.15199
15083,382438316,0.01,J,117.204876,-62.200691,11.164,1339.785154,49.35353,7.78206461,22880,4,4,4,,,3806,,21.83687,0.17092
15084,382506268,0.01,J,117.362316,-61.978626,11.539,1325.711583,0.180448,1.065148454,1420,4,4,4,,,3312,,19.86882,0.22469
15085,382506532,0.01,J,117.355227,-61.835804,9.735,1326.187943,0.555256,1.85180097,3090,4,4,4,1.9227839,1.6297,6890.67,4.16724,12.4675,0.38455
15086,382507478,0.01,J,117.3258,-61.375938,11.485,1333.581898,47.567061,18.7452274,7950,4,4,4,1.2855141,1.38403,6076.6665,4.38477,14.67558,0.39178
15087,382507613,0.01,J,117.23607,-61.317314,11.236,1346.457686,49.444857,6.111384325,20780,4,4,4,,,3603,,16.98879,0.2451
15088,382508401,0.01,J,117.362098,-60.955708,11.115,1325.800096,0.159824,3.257072475,1080,4,4,4,6.25977,,4815.4165,,54.48762,0.42423
15089,382508649,0.01,J,117.299268,-60.828815,10.174,1327.650906,2.746793,5.83089218,750,4,4,4,11.213208,0.723937,4501.5,2.46,14.14385,0.18464
15090,382508760,0.01,J,117.22912,-60.776501,10.567,1325.792754,0.1364,1.632249696,4160,4,4,4,2.99214,1.59207,6636,3.7,105.97878,-1.46634
15091,382509538,0.01,J,117.337733,-60.376038,11.477,1343.54654,12.97678,1.709820533,5980,4,4,4,4.104885,,4868.1177,,17.88266,0.24741
15092,382509588,0.01,J,117.33319,-60.357086,10.973,1333.457225,0.505248,0.077484833,2460,4,4,4,1.493622,1.58468,6443,4.27092,12.48664,0.18482
15093,382509657,0.01,J,117.177639,-60.334461,10.934,1326.178022,0.826529,2.721197957,510,4,4,4,1.530521,1.57845,6521,4.15987,11.09391,0.22128
15094,382509752,0.01,J,117.313854,-60.290894,11.537,1347.633487,14.935191,2.598723234,652260,4,4,4,1.1413076,1.1304,5478.25,4.29372,31.55752,0.17023
15095,382510051,0.01,J,117.129591,-60.176308,11.483,1338.533159,24.877447,5.57652852,153480,4,4,4,9.54012,,4708.4873,,54.88479,0.17828
15096,382510339,0.01,J,117.157233,-60.034237,9.601,1411.112047,0.134016,1.561007647,1540,4,4,4,6.0091558,2.00901,7644.75,4.09411,52.25015,-0.89451
15097,382510908,0.01,J,117.528087,-60.066795,11.718,1413.201611,5.79781,1.75186627,13020,4,4,4,1.2456211,,5081.8203,,22.05697,0.26082
15098,382512330,0.01,J,117.51641,-60.667084,8.816,1325.911884,0.445619,4.784236883,12030,4,4,4,2.80397,2.28482,9274.667,3.90173,103.76743,-0.91039
15099,382512366,0.01,J,117.462302,-60.681786,9.267,1325.921687,0.445666,4.583550024,270,4,4,4,2.0519817,1.38223,6461.84,3.97,30.73159,-0.67029
15100,382512453,0.01,J,117.476446,-60.715446,10.615,1325.957175,0.422127,6.072854103,880,4,4,4,1.6563523,1.51142,6946.795,4.14813,48.69134,-1.29957
15101,382512638,0.01,J,117.367672,-60.788254,11.154,1341.535718,16.031389,4.555479498,13770,4,4,4,1.533831,1.03158,5982,4.44,81.9521,0.42052
15102,382514133,0.01,EB,117.531878,-61.398685,11.289,1327.44001,2.002744,4.289877648,930,4,4,4,,,6623,,12.57765,0.1778
15103,382515085,0.01,J,117.599158,-61.840267,10.305,1334.305031,49.844547,17.48945465,6870,4,4,4,5.8790545,0.710676,4761.0376,,17.48463,0.22824
15104,382515454,0.01,J,117.437743,-62.015381,9.803,1325.786285,0.142679,1.649038225,710,4,4,4,,,3590,,72.37229,-1.12479
15105,382516500,0.01,J,117.588888,-62.530247,10.273,1326.291743,0.911199,4.305087243,12050,4,4,4,18.554893,,4161.2,0.14,117.54588,0.54135
15106,382516553,0.01,J,117.406132,-62.603649,10.445,1336.19297,14.414183,4.199716359,2090,4,4,4,57.43411,,3861.45,,12.78714,0.21398
15107,382516571,0.01,J,117.39,-62.62711,11.763,1336.183108,14.414183,3.722318618,4840,4,4,4,1.7797816,1.19063,5733,4.26947,11.49048,0.23555
15108,382517624,0.01,J,117.456779,-63.879459,9.263,1325.963373,0.54348,1.296917194,170,4,4,4,,,3177,,14.80786,0.20997
15109,382517745,0.01,EB,117.452114,-64.042389,10.59,1331.738815,10.44269,3.330800402,137170,4,4,4,1.25425,0.969274,5487,4.25502,565.54346,0.40285
15110,382518794,0.01,J,117.500048,-65.404556,11.121,1333.449293,19.924471,6.015596284,1630,4,4,4,10.02145,,4623.13,,15.06008,0.29673
15111,382519218,0.01,J,117.675361,-65.88784,9.538,1325.807954,0.304348,3.600461188,490,4,4,4,1.7027714,1.58578,7165.457,4.10148,27.39163,-0.87168
15112,382519279,0.01,J,117.7167,-65.818039,11.488,1329.220621,49.141738,12.21860174,6950,4,4,4,1.1171302,0.979747,5630.533,4.18022,12.55632,0.1627
15113,382519411,0.01,J,117.849061,-65.668198,11.603,1325.877705,0.304932,1.216312762,3540,4,4,4,8.407251,,4943,,46.71763,0.02495
15114,382519631,0.01,J,117.820897,-65.375465,11.348,1338.855476,27.649041,12.94638696,2470,4,4,4,8.713003,,4967.6665,,13.73268,0.26382
15115,382520415,0.01,J,117.659866,-64.394524,10.531,1326.274135,1.334931,3.803912583,270,4,4,4,2.4371192,1.0214,5344,4.35545,13.21801,0.15973
15116,382526379,0.01,J,117.810888,-64.208351,10.874,1330.162218,41.50789,5.469079586,1720,4,4,4,2.01708,1.38582,5648.5303,4.2286,13.26745,0.22631
15117,382526578,0.01,J,117.62768,-63.973663,10.073,1325.706454,0.306121,1.278508234,210,4,4,4,,,7989,,16.94611,0.16866
15118,382527485,0.01,J,117.807587,-62.930199,6.145,1342.388198,20.637488,5.671181702,1390,4,4,4,8.636673,0.897293,4804.5,2.48152,14.6198,0.21088
15119,382527566,0.01,J,117.736045,-62.829006,7.006,1342.546183,22.081462,5.405541898,380,4,4,4,22.434916,0.686039,4379.6,1.37573,11.8544,0.24881
15120,382527612,0.01,J,117.714157,-62.781353,9.812,1336.300517,14.362531,3.960611549,1500,4,4,4,1.4748708,1.60967,6651,4.19994,12.54748,0.22524
15121,382527951,0.01,J,117.807652,-62.381248,11.616,1339.567739,33.080255,4.350715138,9020,4,4,4,1.452144,1.49544,6517.3335,4.17907,24.63,0.16818
15122,382528045,0.01,J,117.846674,-62.284111,9.534,1332.550959,49.844547,16.50851397,2590,4,4,4,,,2895,,13.55772,0.26933
15123,382528094,0.01,J,117.727026,-62.231709,7.979,1334.520203,48.753196,14.93017874,770,4,4,4,,,3292,,20.19438,0.38734
15124,382528174,0.01,J,117.662568,-62.138126,11.966,1325.737429,0.319531,3.847025428,25810,4,4,4,0.62496686,0.65195,4231.3047,4.62295,153.29644,-1.03141
15125,382528267,0.01,J,117.705516,-62.044952,11.387,1333.706924,49.844547,17.46552927,18190,4,4,4,1.24022,1.1173,5406.08,4.2996,17.42956,0.2377
15126,382528329,0.01,J,117.648929,-61.982521,11.919,1349.102466,22.960621,4.931941391,11800,4,4,4,1.2451947,1.04013,5488.5,4.18221,13.33523,0.21825
15127,382528437,0.01,J,117.762792,-61.879822,10.89,1327.708307,42.724673,5.885750952,1450,4,4,4,11.2854395,0.701196,4322.973,,9.32223,0.17588
15128,382528526,0.01,J,117.771083,-61.778488,10.894,1325.922963,0.421177,5.226671793,4010,4,4,4,2.6150732,1.43439,6926.9775,4.12937,97.08711,-1.67664
15129,382528763,0.01,J,117.828013,-61.536682,10.616,1335.343768,12.974679,1.142809726,5930,4,4,4,2.01148,1.83015,8606,4.09388,32.59535,0.25314
15130,382528981,0.01,J,117.637712,-61.315842,10.784,1325.982415,0.355161,4.025565251,26850,4,4,4,1.5707037,0.967985,5489.3335,4.01987,48.5287,-0.99822
15131,382529041,0.01,J,117.800054,-61.254559,8.994,1325.893703,0.347206,2.58171271,3920,4,4,4,2.44611,2.08395,9064.667,3.98036,83.81617,-0.40175
15132,382529132,0.01,EB,117.652538,-61.156075,11.572,1326.341452,0.685,1.7906448,1010,4,4,4,0.97999066,0.987304,5059.7466,4.38151,15.95175,0.12325
15133,382529246,0.01,J,117.655612,-61.062241,11.772,1334.074118,43.045876,5.775034724,3100,4,4,4,1.5402342,,5854.6665,,10.19703,0.22877
15134,382529566,0.01,J,117.817569,-60.752869,11.964,1325.795682,0.289885,1.20158492,22570,4,4,4,1.7946993,1.29775,5940,4.23342,38.38723,-0.04066
15135,382529583,0.01,J,117.837154,-60.733547,9.78,1325.797895,0.289875,1.8568233,5830,4,4,4,1.1437466,1.03224,5950.997,4.25,65.51139,0.41835
15136,382529698,0.01,J,117.692613,-60.646454,11.433,1325.992416,0.493241,1.77401031,1830,4,4,4,8.4127655,,4731.1074,,18.89395,0.06626
15137,382572265,0.01,J,118.211282,-65.042107,11.699,1339.04499,40.831316,9.338938596,58020,4,4,4,7.8792934,,4854.6133,,14.36072,0.14768
15138,382572277,0.01,J,118.224118,-65.031075,7.33,1325.772578,1.442737,3.355921681,210,4,4,4,10.2865925,0.727002,4824.6265,2.14038,10.61517,0.25739
15139,382573252,0.01,J,118.116615,-63.806423,11.674,1325.746462,0.130076,0.337000901,580,4,4,4,1.4598242,1.83911,7725,4.11455,11.35869,0.21382
15140,382573503,0.01,J,118.315989,-63.534367,11.743,1325.781073,0.137125,1.11920328,1110,4,4,4,1.2163244,1.20567,5812,4.1351,42.07572,-0.66569
15141,382573868,0.01,J,118.246771,-63.098457,11.372,1335.311569,14.696959,4.102215196,10000,4,4,4,1.6319159,1.16401,5877,3.83836,14.96293,0.22396
15142,382574518,0.01,J,118.317081,-62.358803,6.876,1329.458048,18.122658,4.640850261,1310,4,4,4,20.247692,,4404.4473,,18.0803,0.255
15143,382574628,0.01,J,118.177469,-62.253788,11.088,1325.754098,0.193079,1.877654659,1390,4,4,4,2.1056235,1.50507,6142.6665,3.71469,38.69365,-0.44611
15144,382574722,0.01,J,118.098677,-62.169071,10.689,1326.15761,0.496877,1.938416552,370,4,4,4,,,3745,,12.64796,-0.00955
15145,382574964,0.01,J,118.261906,-61.89077,9.65,1330.273499,41.50789,15.05242123,920,4,4,4,1.209955,1.13857,5681,4.37151,13.12312,0.22671
15146,382574973,0.01,J,118.266939,-61.875202,11.464,1338.404662,39.022514,12.12819735,9380,4,4,4,11.385389,,4408.83,,13.54804,0.16915
15147,382575581,0.01,J,118.252934,-61.217804,10.755,1325.740465,0.114627,0.493758095,1330,4,4,4,1.6676394,1.57992,6515,3.67,23.34603,0.3802
15148,382575599,0.01,J,118.255604,-61.203602,11.483,1325.731858,0.137448,0.547328932,1370,4,4,4,1.4590188,1.25248,5771,4.24784,14.38661,0.21122
15149,382576223,0.01,J,118.245269,-60.54026,11.118,1344.947074,15.726311,1.736184734,45800,4,4,4,2.316525,2.10633,7831,4.08565,75.64596,0.38492
15150,382576241,0.01,J,118.285154,-60.520061,10.459,1325.759412,0.110222,0.510812837,810,4,4,4,1.6203512,1.99585,7395.7563,4.13176,19.01283,0.39538
15151,382576388,0.01,J,118.324956,-60.395695,11.013,1325.741918,0.508143,6.102960036,2320,4,4,4,1.5218498,1.3068,6363.6665,4.26,54.22382,-0.44743
15152,382576417,0.01,J,118.315505,-60.368362,11.937,1350.069345,12.97678,1.385920104,13410,4,4,4,9.625434,,4258.6665,,16.47042,0.08956
15153,382576428,0.01,J,118.120408,-60.352924,10.981,1325.824669,0.49574,5.682727109,1940,4,4,4,2.21587,2.16116,8537,4.08203,51.71708,-1.51976
15154,382576461,0.01,J,118.110747,-60.321697,11.613,1333.453075,39.406178,5.371850185,3840,4,4,4,1.7479988,,5505,,15.70331,0.21535
15155,382576475,0.01,J,118.31196,-60.309998,11.559,1333.18604,39.99603,4.7995236,4750,4,4,4,1.4625821,1.66989,7112.855,4.14166,15.26615,0.18987
15156,382576713,0.01,EB,118.147211,-60.096184,11.898,1414.592001,2.809096,2.430429859,195410,4,4,4,1.6346405,1.18075,5964,4.27319,46.16501,0.3704
15157,382577612,0.01,J,118.437153,-60.572598,8.091,1347.701688,43.679178,5.912413534,55120,4,4,4,16.052265,0.67564,4557.2466,2.26,21.58121,6.00E-05
15158,382578036,0.01,J,118.540339,-60.974266,10.987,1326.57935,0.887974,2.805216423,720,4,4,4,1.4800849,1.69951,6347.3335,4.29183,11.41166,0.08021
15159,382578996,0.01,J,118.40753,-61.97311,8.38,1326.622682,1.138038,4.005438545,270,4,4,4,1.6999477,1.73206,6836.615,4.07874,13.23398,0.09616
15160,382579072,0.01,J,118.355197,-62.048656,10.114,1326.101006,0.568737,2.357301118,220,4,4,4,1.7917022,2.02715,7889,3.82661,11.05992,0.23738
15161,382579328,0.01,J,118.331463,-62.337009,10.843,1350.86863,43.045876,5.661393612,89700,4,4,4,1.7258495,1.12919,5848,4.07084,18.10904,0.24962
15162,382579756,0.01,J,118.366479,-62.774925,10.2,1325.791817,1.481973,3.882176471,370,4,4,4,12.414473,0.670955,4229.452,1.64,9.45547,0.24472
15163,382624535,0.01,J,118.533437,-62.911739,10.934,1325.79126,0.200121,0.361994874,630,4,4,4,1.6686901,1.41387,6873,4.10609,9.79563,0.05376
15164,382624859,0.01,J,118.437909,-63.293747,10.843,1337.633847,41.272803,8.191825939,13240,4,4,4,2.1276627,1.08986,5780,4.31295,19.3538,0.22268
15165,382624902,0.01,J,118.529942,-63.33749,11.292,1326.249353,0.876363,3.728468856,1130,4,4,4,,,4150,,10.03166,0.0046
