row_id,tic_id,toi_id,Disposition,RA,Dec,Tmag,Epoc,Period,Duration,Transit Depth,Sectors,camera,ccd,star_rad,star_mass,teff,logg
2002,220524224,?.01,V,42.5537,-62.20624,9.336,1325.528206,0.154198,0.585496,430.0,2,3.0,4.0,2.7083747,1.44769,6963.467,3.68593
2003,389728840,?.01,V,350.78176,-42.84649,9.007,1354.332794,1.04148,3.772824,4350.0,2,2.0,4.0,2.0632272,1.6645,7395.835,3.91991
2004,206663472,?.01,V,343.09414,-34.18594,9.662,1354.270313,0.10551500000000001,0.30803600000000003,380.0,2,1.0,1.0,1.8277942,1.72049,7593.75,4.10234
2005,140973389,?.01,IS,78.15420999999999,-72.18713000000001,12.555,1326.0217949999999,0.608785,1.4255799999999998,1080.0,2,4.0,2.0,,,,
2006,9003103,?.01,V,355.34925,-8.62995,8.786,1355.0024449999999,0.906224,10.654584,460.0,2,1.0,3.0,1.21137,0.797789,4885.0,4.17376
2007,259862594,?.01,EB,40.167120000000004,-69.23302,5.745,1328.753418,7.737436,4.382484,810.0,2,3.0,3.0,8.04618,0.965401,5503.0,2.61196
2008,38819934,?.01,V,7.0129600000000005,-66.1819,8.73,1325.493784,0.171944,1.7036900000000001,230.0,2,3.0,2.0,1.6845676,1.07431,5956.475,4.00244
2009,12931952,?.01,EB,345.3495,-26.8297,12.429,1354.506026,0.350009,2.519645,5230.0,2,1.0,1.0,0.247,0.228,3218.0,5.01097
2010,251886063,?.01,V,10.67649,-32.24792,10.331,1355.048923,0.8854190000000001,4.769788,8700.0,2,2.0,3.0,1.7814758,1.67569,7480.73,4.31528
2011,259928223,?.01,V,42.121629999999996,-68.83646,9.597000000000001,1325.414734,0.170909,0.6317619999999999,830.0,2,3.0,3.0,2.2120638,1.75981,7617.3335,4.06255
2012,166835568,?.01,V,39.68504,-52.95064,7.375,1354.398224,0.8611190000000001,10.124692999999999,8990.0,2,3.0,1.0,1.2314891,1.22983,6166.6665,4.28987
2013,238894391,?.01,V,40.93987,-77.33567,12.289000000000001,1326.060853,0.9930700000000001,10.606464,18440.0,2,3.0,3.0,,,,
2014,234305804,?.01,V,34.540040000000005,-66.96458,12.718,1325.435967,0.319209,3.561989,6480.0,2,3.0,3.0,,,2922.0,
2015,89542582,?.01,V,357.68907,-21.33482,9.705,1354.289867,0.22561799999999999,0.43075,1820.0,2,1.0,2.0,2.082141,1.623,7287.29,4.00487
2016,13065910,?.01,V,347.69392999999997,-29.525409999999997,6.2410000000000005,1354.231363,0.10639900000000001,1.240348,2420.0,2,1.0,1.0,3.421474,1.55533,7147.0,
2017,146801458,?.01,IS,342.72132999999997,-17.821379999999998,11.939,1354.2141550000001,0.106546,0.348047,52080.0,2,1.0,4.0,,,,
2018,281657150,?.01,V,9.902000000000001,-59.513580000000005,9.291,1325.577074,0.185725,0.334305,1120.0,2,3.0,2.0,1.7638273,1.66604,7800.0,4.12783
2019,51912829,180.01,EB,14.298639999999999,-67.49619,9.481,1325.895861,0.835425,1.80532,3060.0,2,3.0,2.0,2.1060278,1.13899,6171.6,3.77654
2020,120565836,?.01,V,3.84999,-36.71828,9.937000000000001,1354.289143,0.126458,0.455825,1120.0,2,2.0,3.0,1.8657256,1.59202,7310.76,4.12448
2021,31634175,?.01,EB,45.51048,-70.52725,7.542000000000001,1326.6052869999999,1.740118,5.090472,370.0,2,3.0,3.0,8.607442,0.699861,4707.2334,2.21321
2022,232082226,?.01,IS,30.07367,-69.39314,10.165,1335.195719,14.400544,7.938732000000001,1050.0,2,3.0,3.0,7.886131,0.77274,4811.39,2.77065
2023,382455766,?.01,V,351.10658,-45.15435,8.357999999999999,1354.624067,0.70755,11.576424000000001,35060.0,2,2.0,4.0,1.4896097,0.908252,5475.0,
2024,167573319,?.01,EB,101.4401,-63.02373000000001,10.401,1326.172703,0.650858,1.395856,1090.0,2,4.0,4.0,,1.72936,8286.0,3.85782
2025,139326816,?.01,EB,348.70554,-43.72572,10.452,1328.7240470000002,5.45328,12.727955999999999,440.0,2,2.0,4.0,1.1381445,1.23876,6701.9927,4.25242
2026,234511748,?.01,V,13.468689999999999,-65.8673,8.389,1325.543713,0.170317,0.852879,4840.0,2,3.0,2.0,4.1779346,1.58761,7228.0,3.38482
2027,369964729,?.01,IS,4.29962,-61.25841,8.074,1341.493586,1.312642,0.979756,280.0,2,3.0,2.0,2.1751807,1.33521,6515.0,
2028,382550222,?.01,V,18.92642,-48.541470000000004,9.912,1354.386628,1.1147559999999999,14.923461999999999,640.0,2,2.0,2.0,1.1234516,1.04835,6012.0503,4.34718
2029,381205529,?.01,V,30.94022,-62.641259999999996,10.375,1325.511957,0.11508099999999999,0.80704,4910.0,2,3.0,2.0,3.041949,1.63906,7605.237,4.14747
2030,52284854,?.01,V,21.38317,-66.76733,12.673,1325.454257,0.256949,1.1696520000000001,13310.0,2,3.0,2.0,,,3059.0,
2031,175475830,?.01,V,350.82704,-41.60113,6.837000000000001,1354.2150980000001,0.150124,0.78498,1540.0,2,2.0,4.0,2.4335105,1.57515,7147.0,3.78511
2032,139300891,?.01,V,348.21109,-44.75192,9.782,1325.532215,0.908974,11.916867,3810.0,2,2.0,4.0,1.0377591,0.93292,5614.27,4.42414
2033,144276297,?.01,V,353.71015,-42.684309999999996,6.4670000000000005,1354.202275,0.21392600000000003,0.5597840000000001,1250.0,2,2.0,4.0,1.8540897,1.77033,7636.0,
2034,272288563,?.01,V,118.48957,-72.75201,9.231,1354.263164,0.12351500000000001,1.249863,390.0,2,4.0,3.0,,,2845.0,
2035,38735412,?.01,V,5.72556,-66.51005,9.89,1325.547791,0.160505,0.858984,1490.0,2,3.0,2.0,2.254619,1.48191,7063.0,3.80933
2036,92136299,?.01,IS,355.68061,-14.54488,4.256,1356.523827,2.435452,7.467096000000001,370.0,2,1.0,3.0,,,10375.0,
2037,313934058,?.01,V,0.65175,-29.5702,13.241,1354.8188910000001,1.0763639999999999,4.202728,11420.0,2,1.0,2.0,,,3817.25,
2038,12423019,?.01,V,2.49648,-25.874660000000002,7.526,1354.252418,0.11984500000000001,0.580865,4210.0,2,1.0,2.0,,1.97831,8287.0,4.25817
2039,31654824,?.01,V,46.43054,-71.71763,9.762,1325.468944,0.683477,3.7324410000000006,33550.0,2,3.0,3.0,,2.08743,8637.0,4.08709
2040,220539110,?.01,V,43.4454,-61.5885,9.929,1325.830598,0.773187,6.904127000000001,13440.0,2,3.0,4.0,0.422,0.444,3565.0,4.83519
2041,355369154,?.01,IS,349.64824,-48.96861,10.005,1326.1532359999999,1.064548,3.9780029999999997,180.0,2,2.0,4.0,1.6926458,1.44483,7001.9595,4.15912
2042,272429196,?.01,V,120.29283000000001,-72.17499000000001,8.74,1326.101559,0.4838,3.174502,820.0,2,4.0,3.0,,2.20918,8266.0,3.69819
2043,220575332,?.01,EB,47.6049,-62.735330000000005,10.458,1326.122492,0.95357,4.78059,420.0,2,3.0,4.0,10.795961,0.735112,4812.415,1.46
2044,402319281,?.01,V,353.5458,-15.517000000000001,10.154,1354.482192,0.30990100000000004,1.9377240000000002,32800.0,2,1.0,3.0,0.534,0.577,3784.0,4.74452
2045,31925615,?.01,EB,53.35996,-70.08681999999999,9.93,1325.449451,0.257351,0.525984,1830.0,2,3.0,3.0,,1.59348,7385.8945,4.15667
2046,70775534,?.01,EB,1.36158,-30.29012,9.466000000000001,1354.8813,0.748632,3.7050099999999997,1450.0,2,1.0,2.0,1.5101864,1.75376,7369.0,4.3889
2047,34038029,?.01,EB,358.66955,-26.602809999999998,9.357999999999999,1354.813958,1.351509,4.543341000000001,570.0,2,1.0,2.0,8.548942,0.713359,4761.46,1.75
2048,66473945,?.01,V,355.89148,-19.46755,10.315999999999999,1354.355093,0.833095,6.589115,15920.0,2,1.0,3.0,0.5689168,,4260.032,
2049,287428184,?.01,V,123.09401000000001,-73.18204,8.642000000000001,1354.4998480000002,0.329865,3.286247,6470.0,2,4.0,3.0,,2.34819,9020.0,4.34835
2050,197880774,?.01,EB,56.29075,-54.995169999999995,9.416,1354.393367,2.0373639999999997,9.081102,280.0,2,3.0,4.0,1.6204422,1.50384,7229.49,4.16817
2051,380436899,?.01,EB,64.78,-57.04812,13.154000000000002,1354.861354,1.349408,2.215188,40700.0,2,4.0,1.0,,,5263.0,
2052,144285087,?.01,EB,354.11633,-42.02186,9.535,1354.193853,0.11047799999999999,1.403822,2330.0,2,2.0,4.0,2.3691237,1.57552,7317.0,3.86828
2053,434111018,?.01,IS,354.94617,-14.2222,4.81,1354.242242,0.11285999999999999,0.36851,230.0,2,1.0,3.0,2.42281,1.66143,7503.78,
2054,89543243,?.01,V,357.72812000000005,-18.0507,9.895,1354.542676,0.43229700000000004,2.360445,19290.0,2,1.0,3.0,1.7219645,0.903875,5763.3335,3.56533
2055,220524225,?.01,IS,42.49797,-62.20596999999999,9.816,1325.76694,0.61931,1.6975529999999999,200.0,2,3.0,4.0,2.2560122,1.48734,7136.0,3.85171
2056,102070503,?.01,V,17.52,-44.49538,9.075,1354.708214,0.723032,2.497757,240.0,2,2.0,2.0,1.5072951,1.40827,7057.09,3.88335
2057,234517584,?.01,IS,14.34177,-62.24504,8.097000000000001,1344.472215,21.835619,10.910822,370.0,2,3.0,2.0,0.6996764,0.652403,4153.4297,4.54746
2058,152086729,?.01,V,0.51968,-22.32751,9.795,1355.643744,1.993198,5.511272,3720.0,2,1.0,2.0,3.6055763,1.44972,6762.42,3.7361
2059,77039078,?.01,V,354.21054,-32.59083,9.35,1354.8805849999999,2.4308669999999997,11.442383,300.0,2,1.0,1.0,1.3164525,1.37772,6538.1997,4.33841
2060,52078308,?.01,EB,17.157870000000003,-68.71484,10.255,1325.451185,0.118547,1.331861,1490.0,2,3.0,2.0,3.1546059,1.58688,7030.517,3.59
2061,237941827,?.01,V,101.19272,-52.42354,8.205,1355.479883,0.54585,1.2905200000000001,1120.0,2,4.0,4.0,,,7230.0,
2062,270652726,?.01,EB,359.28319,-33.775999999999996,12.844000000000001,1354.246651,0.276063,1.157146,5290.0,2,2.0,3.0,,,5745.0,
2063,231847034,?.01,V,26.455090000000002,-63.31439,9.72,1325.790933,1.0416159999999999,12.781378,3000.0,2,3.0,2.0,1.589581,,6058.6504,
2064,382451092,?.01,V,350.51016,-46.88364,7.676,1325.509891,0.5677439999999999,3.845353,2160.0,2,2.0,4.0,1.2746232,1.25438,6488.2,
2065,273945449,?.01,V,32.449459999999995,-71.82691,9.744,1326.713626,1.819523,9.411883,2490.0,2,3.0,3.0,,2.13158,8283.0,4.17534
2066,309760024,?.01,IS,80.23403,-65.76939,9.863999999999999,1340.081066,0.10401400000000001,0.089344,5300.0,2,4.0,1.0,,,3903.6667,
2067,270622780,?.01,IS,358.8123,-33.621320000000004,10.073,1354.5188130000001,0.414145,1.274838,440.0,2,2.0,3.0,1.2280169,1.00182,5530.435,4.29796
2068,177285937,?.01,V,103.09085999999999,-77.88058000000001,10.722000000000001,1325.7549199999999,0.116743,0.329075,2670.0,2,4.0,2.0,,,9755.0,
2069,89525598,?.01,V,357.13302999999996,-22.67495,9.994,1354.2465650000001,0.389021,0.8922899999999999,4970.0,2,1.0,2.0,2.3024156,1.59532,7170.403,3.98
2070,201882170,?.01,IS,39.64567,-54.134009999999996,7.7860000000000005,1356.609756,2.38347,12.228345,80.0,2,3.0,1.0,,,2778.0,
2071,220516829,?.01,V,41.39846,-60.9071,10.433,1354.243584,0.281998,1.834656,340.0,2,3.0,4.0,2.9766827,0.888216,5273.6665,3.41
2072,160148053,?.01,V,0.98598,-45.28865,8.307,1354.587898,0.433726,0.692227,8240.0,2,2.0,4.0,3.193074,1.73486,7675.3335,3.61989
2073,34040250,?.01,V,358.85264,-27.000770000000003,10.236,1355.766206,1.329178,4.9008389999999995,8660.0,2,1.0,2.0,1.6550831,1.54722,7186.0,4.14895
2074,198034174,?.01,V,60.97051999999999,-55.39991,7.481,1354.29902,0.135766,0.6902229999999999,570.0,2,3.0,4.0,1.7396704,1.86392,7947.3335,4.22126
2075,425863973,?.01,V,352.12886000000003,-46.71398,8.097999999999999,1326.5626140000002,1.516693,14.077944,310.0,2,2.0,4.0,1.5803775,1.43619,6894.5566,
2076,117156417,?.01,V,8.85893,-41.73148,10.355,1354.269425,0.273753,1.1814959999999999,400.0,2,2.0,3.0,1.4700392,0.968243,5500.0,4.05989
2077,89542787,?.01,V,357.64285,-20.23335,6.9639999999999995,1354.300397,0.128404,0.895849,2940.0,2,1.0,3.0,2.031853,1.74329,7503.25,3.99946
2078,47525961,?.01,V,344.06198,-24.150370000000002,8.041,1354.315096,0.150883,0.6390319999999999,3590.0,2,1.0,4.0,2.5516605,1.52607,7065.8535,3.75124
2079,76962175,?.01,V,352.92073,-31.33632,8.18,1354.350282,0.396345,4.737876,2290.0,2,1.0,1.0,1.5009809,1.5439,7081.875,
2080,77045951,?.01,V,359.14967,-33.44952,10.363,1354.224829,0.138149,0.363951,340.0,2,2.0,3.0,0.8542958,0.993062,5642.3335,4.55104
2081,31799296,?.01,V,51.49041,-71.64754,10.164,1325.455381,0.102203,0.317058,5050.0,2,3.0,3.0,2.8639927,1.51142,7118.84,4.17518
2082,183530515,?.01,V,359.7039,-33.55617,10.37,1355.111808,0.9432879999999999,5.635957,520.0,2,2.0,3.0,1.1951113,1.23265,6428.3735,4.35703
2083,246894470,?.01,V,9.17928,-27.419359999999998,7.579,1354.1942800000002,0.113007,1.410409,750.0,2,1.0,2.0,2.8896828,1.44032,6873.0,3.66031
2084,9056278,?.01,V,349.96744,-23.086560000000002,10.222000000000001,1354.771048,0.562646,2.042405,740.0,2,1.0,4.0,9.844906,,4779.3,
2085,183585389,?.01,V,12.340119999999999,-38.885740000000006,10.148,1354.456078,0.300006,1.818468,13970.0,2,2.0,3.0,,1.09233,6416.25,4.31168
2086,419010038,?.01,V,342.31617,-20.97833,9.061,1354.7166439999999,0.977461,13.016027000000001,15480.0,2,1.0,4.0,1.2143171,0.986301,5494.3335,4.10844
2087,139363516,?.01,V,349.59223,-44.64435,10.263,1325.420501,0.124655,0.939998,1110.0,2,2.0,4.0,1.845269,1.68384,7791.4473,4.13404
2088,425086207,?.01,V,83.00903000000001,-66.42863,13.227,1326.295691,0.845841,4.055368,4680.0,2,4.0,1.0,,,,
2089,240812265,?.01,V,340.47947,-15.650889999999999,7.608,1355.0585310000001,1.3000459999999998,5.0670589999999995,540.0,2,1.0,4.0,10.471602,0.699861,4569.9775,2.07957
2090,229067055,?.01,V,345.05992000000003,-34.65254,9.296,1354.346423,0.170259,1.566533,6920.0,2,1.0,1.0,2.7223322,1.34971,6481.2246,3.70747
2091,234502361,?.01,V,11.48077,-60.73737,9.925,1325.5643619999998,2.298669,16.993416,20130.0,2,3.0,2.0,,,8281.667,
2092,80476311,?.01,V,12.64419,-42.35378,9.776,1354.53801,0.694537,7.833711,10890.0,2,2.0,2.0,1.4049693,1.06415,6031.3,4.1002
2093,370041410,?.01,IS,66.00445,-67.11706,9.214,1340.083334,0.10401500000000001,0.09468700000000001,43830.0,2,4.0,1.0,,,2609.0,
2094,166835567,?.01,V,39.688179999999996,-52.952130000000004,7.662000000000001,1354.3953199999999,0.8611190000000001,10.245387,12200.0,2,3.0,1.0,1.1629347,0.932651,5756.0,4.05706
2095,234331106,?.01,V,35.919290000000004,-69.79588000000001,12.593,1325.767676,0.854058,11.534087,21680.0,2,3.0,3.0,,,5141.767,
2096,175400844,?.01,V,349.76535,-40.47303,12.379000000000001,1355.223021,1.840427,11.676405,7370.0,2,2.0,4.0,,,5287.0,
2097,149828022,?.01,V,351.52587,-35.81612,9.749,1354.4493320000001,0.36490900000000004,4.1945559999999995,8810.0,2,1.0,1.0,1.10622,1.01752,5709.0,4.35829
2098,224262905,?.01,V,353.40712,-36.63779,11.685,1355.122123,1.271045,9.854971,2190.0,2,2.0,4.0,,0.794889,4960.49,4.51191
2099,373846934,?.01,V,81.36062,-66.10278000000001,8.959,1325.8058369999999,0.132028,0.440129,630.0,2,4.0,1.0,,2.04065,8500.0,3.96654
2100,66357736,?.01,V,12.2561,-34.357040000000005,12.989,1355.0151720000001,2.888159,9.456757000000001,3180.0,2,2.0,3.0,,,4993.0,
2101,303821529,?.01,V,352.31562,-27.094240000000003,8.818,1354.413758,0.20603000000000002,4.886718,11230.0,2,1.0,1.0,1.9821687,1.55864,7110.0,3.95119
2102,181165281,?.01,V,16.54936,-40.26936,10.317,1356.210308,4.582558000000001,13.322045999999999,960.0,2,2.0,2.0,1.1871934,0.956544,5484.0,4.28051
2103,260001669,?.01,V,44.232040000000005,-68.8842,8.07,1325.802801,0.41492299999999993,1.077372,990.0,2,3.0,3.0,1.7625196,1.64773,7144.0,4.16157
2104,281562809,?.01,V,7.170039999999999,-55.7394,9.418,1325.486649,0.131077,0.499592,1290.0,2,2.0,1.0,,,7204.0,
2105,182730214,?.01,EB,15.73461,-72.04867,13.265999999999998,1326.3623109999999,3.019768,6.655327000000001,23590.0,2,3.0,3.0,,,,
2106,197846227,?.01,V,54.98914,-58.0187,8.493,1354.247602,0.115042,0.528126,1830.0,2,3.0,4.0,,1.87608,8110.0,3.79876
2107,10005000384,?.01,EB,352.18093999999996,-41.33348,10.776,1354.316476,0.5541510000000001,2.647822,32920.0,2,2.0,4.0,,,,
2108,234340232,?.01,V,37.71516,-68.28187,10.263,1327.751008,4.6572569999999995,12.473997,310.0,2,3.0,3.0,1.3238289,1.25011,6334.2095,4.28471
2109,434109104,?.01,V,354.80015,-12.67953,12.517999999999999,1354.855362,1.942906,9.595935,5360.0,2,1.0,3.0,,,4458.0,
2110,426016499,?.01,V,42.76848,-74.96303,8.372,1333.466674,9.681857,9.908025,740.0,2,3.0,3.0,1.6862072,1.48502,6907.027,4.15131
2111,52017134,?.01,V,15.957329999999999,-69.16767,10.238999999999999,1325.549092,0.743075,4.096246,790.0,2,3.0,2.0,2.1366878,1.48191,7201.775,3.785
2112,182735647,?.01,V,16.028470000000002,-72.06546999999999,11.708,1326.2757880000001,1.60191,3.695414,2180.0,2,3.0,3.0,,,3850.0,
2113,355788532,?.01,V,29.430229999999998,-65.82242,9.783999999999999,1325.686347,0.6015729999999999,7.456233,3970.0,2,3.0,3.0,,1.48734,6927.0,4.18107
2114,179124239,?.01,IS,79.53311,-71.86491,13.448,1326.012666,0.10407899999999999,0.11885,12040.0,2,4.0,2.0,,,3297.0,
2115,303584611,?.01,V,352.10499,-25.42062,6.742000000000001,1354.229909,0.11311500000000001,0.44082299999999996,2180.0,2,1.0,1.0,,1.91352,8018.75,3.91817
2116,100098072,?.01,V,24.03742,-44.08987,9.516,1354.2001890000001,0.107399,0.322506,1350.0,2,2.0,2.0,1.641809,1.68423,7646.83,4.07727
2117,425086088,?.01,EB,83.12115,-66.4669,12.6,1327.440475,9.35877,7.515467,37520.0,2,4.0,1.0,,,,4.05211
2118,231075502,?.01,V,67.80973,-67.11753,13.002,1325.751842,0.6705760000000001,2.6484,1440.0,2,4.0,1.0,,0.988307,5415.0,4.38072
2119,281497872,?.01,V,6.34695,-57.66076999999999,12.134,1354.370742,0.360686,1.616335,6940.0,2,2.0,1.0,,,4349.0,
2120,229094826,?.01,V,19.25372,-42.53283,7.978,1355.330101,1.207775,6.613873,400.0,2,2.0,2.0,,,8741.667,
2121,69948301,?.01,V,340.00703,-19.63468,9.927999999999999,1355.9068630000002,1.04146,3.759504,1660.0,2,1.0,4.0,2.0032146,1.41771,6796.59,4.17
2122,267116335,?.01,V,42.05056,-74.86455,9.379,1325.688638,0.456312,2.389396,940.0,2,3.0,3.0,2.124706,1.60709,7034.0,3.93578
2123,146165636,?.01,V,341.88507000000004,-15.132639999999999,8.384,1354.33809,0.14785399999999999,0.558107,1960.0,2,1.0,4.0,2.0910366,1.58431,6968.0,
2124,231825363,?.01,V,22.64886,-65.11733000000001,7.696000000000001,1326.036962,0.720229,3.349929,1050.0,2,3.0,2.0,1.9809862,1.51105,7169.293,3.93504
2125,270672035,?.01,IS,356.16602,-39.509209999999996,8.493,1356.509083,1.2184700000000002,2.014277,260.0,2,2.0,4.0,3.3375118,1.28344,6343.15,3.48962
2126,101932397,?.01,V,13.33433,-45.50573,7.87,1354.484118,1.31188,4.807462999999999,600.0,2,2.0,2.0,,,6933.0,
2127,382427577,?.01,V,350.46406,-42.83826,8.829,1355.150603,1.2708840000000001,5.78059,210.0,2,2.0,4.0,2.2322109,1.27056,6455.547,3.82764
2128,200724658,?.01,V,47.78228,-52.745819999999995,9.991,1354.640983,0.944616,4.976691000000001,11210.0,2,3.0,4.0,1.7479314,1.40654,7106.452,4.0743
2129,229157734,?.01,V,28.90617,-52.21908,9.571,1354.2348769999999,0.10036,0.41043199999999996,1090.0,2,3.0,1.0,3.1418946,1.45417,6949.0767,3.46973
2130,237881239,?.01,V,19.59531,-64.63003,9.38,1325.4688119999998,0.178311,0.322415,920.0,2,3.0,2.0,1.6021369,1.72846,7528.0,4.13143
2131,12359092,?.01,V,0.8829600000000001,-29.717979999999997,9.76,1355.4862369999998,1.926996,10.359067999999999,1020.0,2,1.0,2.0,1.4126331,2.01904,6892.385,4.44
2132,31796591,?.01,V,50.7835,-69.02391999999999,9.562999999999999,1333.455471,14.48364,8.116632000000001,810.0,2,3.0,3.0,10.027134,0.717934,4831.9634,2.13
2133,350344057,?.01,V,84.56833,-59.116519999999994,6.932,1325.703965,0.10132999999999999,1.150104,1160.0,2,4.0,1.0,,1.99357,8398.0,3.53829
2134,183307030,?.01,V,17.32996,-72.20984,10.738,1327.523186,2.7027360000000002,8.088747999999999,490.0,2,3.0,3.0,,0.382,3424.0,4.87941
2135,434098381,?.01,V,352.7362,-17.94736,9.031,1354.3069189999999,1.189697,10.553945,310.0,2,1.0,3.0,1.7994845,1.51482,6910.3276,4.09526
2136,434103922,?.01,EB,354.25805,-17.562089999999998,8.222000000000001,1355.3805830000001,1.880371,9.78169,520.0,2,1.0,3.0,2.5969653,1.37182,6388.1797,3.82014
2137,32001069,?.01,V,56.090740000000004,-69.9903,8.966000000000001,1327.763613,2.579948,14.301993,540.0,2,3.0,3.0,1.6935464,1.47369,6762.32,4.23328
2138,441056236,?.01,V,359.55699999999996,-17.4094,9.704,1354.303539,0.43405200000000005,3.689164,5130.0,2,1.0,3.0,0.406,0.424,3534.0,4.84874
2139,419008564,?.01,V,339.48585,-20.34464,8.713,1354.702923,1.1916959999999999,7.192219000000001,4290.0,2,1.0,4.0,1.3363417,1.24065,6088.75,4.30044
2140,234516307,?.01,V,14.256979999999999,-63.275259999999996,8.776,1325.4999710000002,0.253826,0.47345699999999996,1440.0,2,3.0,2.0,1.950472,1.68112,7697.895,4.02933
2141,77004085,?.01,V,353.33399,-33.58143,10.057,1356.185121,2.624438,5.585014,740.0,2,1.0,1.0,9.040582,,5091.65,
2142,224285142,?.01,V,356.46128,-41.077690000000004,8.68,1354.281606,0.14869100000000002,0.450248,720.0,2,2.0,4.0,2.2736135,1.77074,7617.3335,3.90814
2143,10000455128,?.01,V,95.1797,-67.5186,12.918,1326.227242,1.5506719999999998,4.5269699999999995,2210.0,2,4.0,3.0,,,,
2144,220513466,?.01,V,40.64565,-62.76624,9.806000000000001,1325.48395,0.102103,0.331475,480.0,2,3.0,4.0,8.4304695,0.698727,4698.71,2.2726
2145,281729077,?.01,V,11.85717,-57.08269,10.162,1355.0740859999999,0.8723270000000001,5.837752,460.0,2,3.0,2.0,1.1765096,1.18747,6418.9526,4.07
2146,52121243,?.01,V,17.5582,-68.20659,12.735999999999999,1325.611989,0.44011000000000006,4.570982,19190.0,2,3.0,2.0,,,3136.0,
2147,156065197,?.01,V,9.509910000000001,-50.733979999999995,7.787999999999999,1354.348582,0.358817,4.583442,980.0,2,2.0,1.0,,1.86636,8084.0,3.99731
2148,272549715,?.01,V,121.65505,-73.524,12.114,1354.595105,0.63217,3.7232279999999998,3860.0,2,4.0,3.0,,,4658.0,
2149,206649901,?.01,V,342.5734,-32.823159999999994,9.619,1355.428422,1.8437459999999999,8.385799,4560.0,2,1.0,1.0,1.7465005,1.06759,6101.0,4.32516
2150,111778005,?.01,V,344.31329,-14.81753,9.427,1355.014268,0.9676389999999999,9.788867999999999,310.0,2,1.0,4.0,1.5370487,1.53055,7198.605,4.20041
2151,201878287,?.01,V,39.1352,-59.4682,11.069,1354.552688,0.469091,3.254741,5180.0,2,3.0,4.0,0.179,0.141,3051.0,5.08194
2152,179677546,?.01,V,13.25702,-36.33907,12.679,1354.828749,0.7116100000000001,5.527843,1640.0,2,2.0,3.0,,,,4.05716
2153,120580553,?.01,V,4.114730000000001,-39.47612,9.426,1354.895689,1.295302,6.677541000000001,350.0,2,2.0,3.0,1.6891022,1.43245,7004.593,4.11235
2154,144386996,?.01,V,357.36415,-43.46069,9.815,1354.3070779999998,0.12349500000000001,0.402999,3790.0,2,2.0,4.0,,1.94722,8114.0,3.93306
2155,309760358,?.01,V,80.11908000000001,-65.4941,13.087,1325.909995,0.559489,4.088074,4800.0,2,4.0,1.0,,,,
2156,179369863,?.01,EB,80.12335999999999,-71.5336,8.501,1325.698863,0.122721,0.5599609999999999,480.0,2,4.0,2.0,,1.97214,8045.6,3.8657
2157,175372912,?.01,V,348.38307000000003,-40.93585,7.843,1354.2291710000002,0.145396,0.4223,3170.0,2,2.0,4.0,3.174442,,7313.94,
2158,262546576,?.01,V,20.59498,-47.29513,8.459,1358.5480189999998,1.131584,2.163136,2160.0,2,2.0,2.0,1.5794454,1.4485,7152.3774,
2159,322065373,?.01,V,14.509839999999999,-51.75713,8.666,1354.215584,0.112228,0.472004,240.0,2,2.0,2.0,2.107934,1.72846,7733.5,3.98411
2160,281740200,?.01,V,12.11384,-59.04671999999999,9.654,1326.869689,0.80203,4.389093,7950.0,2,3.0,2.0,1.8984814,1.45337,7038.8574,3.87802
2161,281499618,?.01,V,6.55735,-58.79611,8.932,1325.433327,0.125743,0.389874,1050.0,2,3.0,2.0,1.3415838,1.73887,7724.3335,4.35126
2162,201286585,?.01,IS,1.86779,-56.01136999999999,7.034,1344.456594,21.883343,11.213025,380.0,2,2.0,1.0,2.92949,1.26341,6333.88,
2163,401868735,?.01,V,27.06045,-44.33256,8.613,1355.452813,1.37679,9.029319000000001,900.0,2,2.0,2.0,1.851041,1.27819,6445.0,3.97586
2164,101963752,?.01,V,15.31979,-45.94357,10.472999999999999,1354.467807,0.37398000000000003,2.833213,48370.0,2,2.0,2.0,0.74738896,0.665556,4307.05,4.39305
2165,234548714,?.01,V,17.01763,-61.871669999999995,7.207999999999999,1325.480575,0.111898,0.287999,1620.0,2,3.0,2.0,1.8432299,1.62523,7415.6665,4.03331
2166,66497441,?.01,EB,356.05032,-18.27695,5.392,1354.379408,0.382823,4.145238,2850.0,2,1.0,3.0,2.6119,3.03507,11504.7,3.791
2167,38937420,?.01,V,10.192210000000001,-68.18639,8.081,1325.480426,0.11708299999999999,1.467743,7550.0,2,3.0,2.0,2.9453099,1.63493,7455.0,
2168,231301536,?.01,V,45.79805,-53.52109,9.624,1354.18816,0.16349,1.112347,3590.0,2,3.0,4.0,1.6981108,1.57075,7514.4326,4.16155
2169,396720227,?.01,V,65.49889,-56.9771,12.842,1354.573397,0.341483,0.571315,13510.0,2,4.0,1.0,,,,
2170,234490624,?.01,V,9.07499,-61.54691999999999,9.972000000000001,1325.6283119999998,1.4654559999999999,4.965433999999999,320.0,2,3.0,2.0,13.269444,0.718103,4759.17,1.86
2171,206534309,?.01,IS,17.34261,-56.595169999999996,6.729,1356.210994,5.171583,11.184272,210.0,2,3.0,2.0,2.67554,1.26103,6519.0,
2172,80363380,?.01,EB,9.55097,-43.0069,9.788,1356.214878,4.955578,8.755912,510.0,2,2.0,2.0,0.7730396,0.965142,5580.0,4.59282
